"gutenberg_id","text"
1400,"in that unexpected manner, so I went forward softly and touched him on"
1400,"the shoulder. He instantly jumped up, and it was not the same man, but"
1400,"another man!"
1400,""
1400,"And yet this man was dressed in coarse gray, too, and had a great iron"
1400,"on his leg, and was lame, and hoarse, and cold, and was everything that"
1400,"the other man was; except that he had not the same face, and had a flat"
1400,"broad-brimmed low-crowned felt hat on. All this I saw in a moment, for"
1400,"I had only a moment to see it in: he swore an oath at me, made a hit at"
1400,"me,--it was a round weak blow that missed me and almost knocked himself"
1400,"down, for it made him stumble,--and then he ran into the mist, stumbling"
1400,"twice as he went, and I lost him."
1400,""
1400,"""It's the young man!"" I thought, feeling my heart shoot as I identified"
1400,"him. I dare say I should have felt a pain in my liver, too, if I had"
1400,"known where it was."
1400,""
1400,"I was soon at the Battery after that, and there was the right"
1400,"man,--hugging himself and limping to and fro, as if he had never all"
1400,"night left off hugging and limping,--waiting for me. He was awfully"
1400,"cold, to be sure. I half expected to see him drop down before my face"
1400,"and die of deadly cold. His eyes looked so awfully hungry too, that when"
1400,"I handed him the file and he laid it down on the grass, it occurred to"
1400,"me he would have tried to eat it, if he had not seen my bundle. He did"
1400,"not turn me upside down this time to get at what I had, but left me"
1400,"right side upwards while I opened the bundle and emptied my pockets."
1400,""
1400,"""What's in the bottle, boy?"" said he."
1400,""
1400,"""Brandy,"" said I."
1400,""
1400,"He was already handing mincemeat down his throat in the most curious"
1400,"manner,--more like a man who was putting it away somewhere in a violent"
1400,"hurry, than a man who was eating it,--but he left off to take some of"
1400,"the liquor. He shivered all the while so violently, that it was quite"
1400,"as much as he could do to keep the neck of the bottle between his teeth,"
1400,"without biting it off."
1400,""
1400,"""I think you have got the ague,"" said I."
1400,""
1400,"""I'm much of your opinion, boy,"" said he."
1400,""
1400,"""It's bad about here,"" I told him. ""You've been lying out on the meshes,"
1400,"and they're dreadful aguish. Rheumatic too."""
1400,""
1400,"""I'll eat my breakfast afore they're the death of me,"" said he. ""I'd do"
1400,"that, if I was going to be strung up to that there gallows as there is"
1400,"over there, directly afterwards. I'll beat the shivers so far, I'll bet"
1400,"you."""
1400,""
1400,"He was gobbling mincemeat, meatbone, bread, cheese, and pork pie, all"
1400,"at once: staring distrustfully while he did so at the mist all round"
1400,"us, and often stopping--even stopping his jaws--to listen. Some real or"
1400,"fancied sound, some clink upon the river or breathing of beast upon the"
1400,"marsh, now gave him a start, and he said, suddenly,--"
1400,""
1400,"""You're not a deceiving imp? You brought no one with you?"""
1400,""
1400,"""No, sir! No!"""
1400,""
1400,"""Nor giv' no one the office to follow you?"""
1400,""
1400,"""No!"""
1400,""
1400,"""Well,"" said he, ""I believe you. You'd be but a fierce young hound"
1400,"indeed, if at your time of life you could help to hunt a wretched"
1400,"warmint hunted as near death and dunghill as this poor wretched warmint"
1400,"is!"""
1400,""
1400,"Something clicked in his throat as if he had works in him like a clock,"
1400,"and was going to strike. And he smeared his ragged rough sleeve over his"
1400,"eyes."
1400,""
1400,"Pitying his desolation, and watching him as he gradually settled down"
1400,"upon the pie, I made bold to say, ""I am glad you enjoy it."""
1400,""
1400,"""Did you speak?"""
1400,""
1400,"""I said I was glad you enjoyed it."""
1400,""
1400,"""Thankee, my boy. I do."""
1400,""
1400,"I had often watched a large dog of ours eating his food; and I now"
1400,"noticed a decided similarity between the dog's way of eating, and the"
1400,"man's. The man took strong sharp sudden bites, just like the dog. He"
1400,"swallowed, or rather snapped up, every mouthful, too soon and too fast;"
1400,"and he looked sideways here and there while he ate, as if he thought"
1400,"there was danger in every direction of somebody's coming to take the pie"
1400,"away. He was altogether too unsettled in his mind over it, to appreciate"
1400,"it comfortably I thought, or to have anybody to dine with him, without"
1400,"making a chop with his jaws at the visitor. In all of which particulars"
1400,"he was very like the dog."
1400,""
1400,"""I am afraid you won't leave any of it for him,"" said I, timidly; after"
1400,"a silence during which I had hesitated as to the politeness of making"
1400,"the remark. ""There's no more to be got where that came from."" It was the"
1400,"certainty of this fact that impelled me to offer the hint."
1400,""
1400,"""Leave any for him? Who's him?"" said my friend, stopping in his"
1400,"crunching of pie-crust."
1400,""
1400,"""The young man. That you spoke of. That was hid with you."""
1400,""
1400,"""Oh ah!"" he returned, with something like a gruff laugh. ""Him? Yes, yes!"
1400,"He don't want no wittles."""
1400,""
1400,"""I thought he looked as if he did,"" said I."
1400,""
1400,"The man stopped eating, and regarded me with the keenest scrutiny and"
1400,"the greatest surprise."
1400,""
1400,"""Looked? When?"""
1400,""
1400,"""Just now."""
1400,""
1400,"""Where?"""
1400,""
1400,"""Yonder,"" said I, pointing; ""over there, where I found him nodding"
1400,"asleep, and thought it was you."""
1400,""
1400,"He held me by the collar and stared at me so, that I began to think his"
1400,"first idea about cutting my throat had revived."
1400,""
1400,"""Dressed like you, you know, only with a hat,"" I explained, trembling;"
1400,"""and--and""--I was very anxious to put this delicately--""and with--the"
1400,"same reason for wanting to borrow a file. Didn't you hear the cannon"
1400,"last night?"""
1400,""
1400,"""Then there was firing!"" he said to himself."
1400,""
1400,"""I wonder you shouldn't have been sure of that,"" I returned, ""for"
1400,"we heard it up at home, and that's farther away, and we were shut in"
1400,"besides."""
1400,""
1400,"""Why, see now!"" said he. ""When a man's alone on these flats, with a"
1400,"light head and a light stomach, perishing of cold and want, he hears"
1400,"nothin' all night, but guns firing, and voices calling. Hears? He sees"
1400,"the soldiers, with their red coats lighted up by the torches carried"
1400,"afore, closing in round him. Hears his number called, hears himself"
1400,"challenged, hears the rattle of the muskets, hears the orders 'Make"
1400,"ready! Present! Cover him steady, men!' and is laid hands on--and"
1400,"there's nothin'! Why, if I see one pursuing party last night--coming up"
1400,"in order, Damn 'em, with their tramp, tramp--I see a hundred. And as to"
1400,"firing! Why, I see the mist shake with the cannon, arter it was broad"
1400,"day,--But this man""; he had said all the rest, as if he had forgotten my"
1400,"being there; ""did you notice anything in him?"""
1400,""
1400,"""He had a badly bruised face,"" said I, recalling what I hardly knew I"
1400,"knew."
1400,""
1400,"""Not here?"" exclaimed the man, striking his left cheek mercilessly, with"
1400,"the flat of his hand."
1400,""
1400,"""Yes, there!"""
1400,""
1400,"""Where is he?"" He crammed what little food was left, into the breast of"
1400,"his gray jacket. ""Show me the way he went. I'll pull him down, like a"
1400,"bloodhound. Curse this iron on my sore leg! Give us hold of the file,"
1400,"boy."""
1400,""
1400,"I indicated in what direction the mist had shrouded the other man,"
1400,"and he looked up at it for an instant. But he was down on the rank wet"
1400,"grass, filing at his iron like a madman, and not minding me or minding"
1400,"his own leg, which had an old chafe upon it and was bloody, but which he"
1400,"handled as roughly as if it had no more feeling in it than the file. I"
1400,"was very much afraid of him again, now that he had worked himself into"
1400,"this fierce hurry, and I was likewise very much afraid of keeping away"
1400,"from home any longer. I told him I must go, but he took no notice, so"
1400,"I thought the best thing I could do was to slip off. The last I saw"
1400,"of him, his head was bent over his knee and he was working hard at his"
1400,"fetter, muttering impatient imprecations at it and at his leg. The last"
1400,"I heard of him, I stopped in the mist to listen, and the file was still"
1400,"going."
1400,""
1400,""
1400,""
1400,""
1400,"Chapter IV"
1400,""
1400,"I fully expected to find a Constable in the kitchen, waiting to take me"
1400,"up. But not only was there no Constable there, but no discovery had yet"
1400,"been made of the robbery. Mrs. Joe was prodigiously busy in getting the"
1400,"house ready for the festivities of the day, and Joe had been put upon"
1400,"the kitchen doorstep to keep him out of the dust-pan,--an article into"
1400,"which his destiny always led him, sooner or later, when my sister was"
1400,"vigorously reaping the floors of her establishment."
1400,""
1400,"""And where the deuce ha' you been?"" was Mrs. Joe's Christmas salutation,"
1400,"when I and my conscience showed ourselves."
1400,""
1400,"I said I had been down to hear the Carols. ""Ah! well!"" observed Mrs."
1400,"Joe. ""You might ha' done worse."" Not a doubt of that I thought."
